window_start,window_end,total_count,positive_count,positive_rate,baseline_positive_rate,absolute_change,relative_change,label_drift_detected
2021-10-14,2021-12-13,211,4,0.018957345971563982,0.02563580874872838,-0.006678462777164398,-0.26051305198224617,False
2021-10-15,2021-12-14,211,4,0.018957345971563982,0.02563580874872838,-0.006678462777164398,-0.26051305198224617,False
2021-10-16,2021-12-15,211,4,0.018957345971563982,0.02563580874872838,-0.006678462777164398,-0.26051305198224617,False
2021-10-17,2021-12-16,216,4,0.018518518518518517,0.02563580874872838,-0.007117290230209863,-0.2776308054085832,False
2021-10-18,2021-12-17,221,5,0.02262443438914027,0.02563580874872838,-0.00301137435958811,-0.11746749982044097,False
2021-10-21,2021-12-20,211,5,0.023696682464454975,0.02563580874872838,-0.0019391262842734062,-0.07564131497780788,False
2021-10-22,2021-12-21,211,5,0.023696682464454975,0.02563580874872838,-0.0019391262842734062,-0.07564131497780788,False
2021-10-23,2021-12-22,211,5,0.023696682464454975,0.02563580874872838,-0.0019391262842734062,-0.07564131497780788,False
2021-10-24,2021-12-23,216,5,0.023148148148148147,0.02563580874872838,-0.002487660600580234,-0.09703850676072898,False
2021-10-25,2021-12-24,217,5,0.02304147465437788,0.02563580874872838,-0.0025943340943505,-0.10119961963279926,False
2021-10-28,2021-12-27,207,4,0.01932367149758454,0.02563580874872838,-0.006312137251143841,-0.24622344912199984,False
2021-10-29,2021-12-28,207,4,0.01932367149758454,0.02563580874872838,-0.006312137251143841,-0.24622344912199984,False
2021-10-30,2021-12-29,207,4,0.01932367149758454,0.02563580874872838,-0.006312137251143841,-0.24622344912199984,False
2021-10-31,2021-12-30,212,4,0.018867924528301886,0.02563580874872838,-0.006767884220426495,-0.2640011979634621,False
2021-11-01,2021-12-31,217,4,0.018433179723502304,0.02563580874872838,-0.007202629025226077,-0.28095969570623947,False
2021-11-04,2022-01-03,207,2,0.00966183574879227,0.02563580874872838,-0.01597397299993611,-0.6231117245609998,True
2021-11-05,2022-01-04,207,2,0.00966183574879227,0.02563580874872838,-0.01597397299993611,-0.6231117245609998,True
2021-11-06,2022-01-05,207,2,0.00966183574879227,0.02563580874872838,-0.01597397299993611,-0.6231117245609998,True
2021-11-07,2022-01-06,211,2,0.009478672985781991,0.02563580874872838,-0.01615713576294639,-0.6302565259911231,True
2021-11-08,2022-01-07,216,2,0.009259259259259259,0.02563580874872838,-0.016376549489469122,-0.6388154027042916,True
2021-11-11,2022-01-10,206,2,0.009708737864077669,0.02563580874872838,-0.015927070884650712,-0.6212821698258592,True
2021-11-12,2022-01-11,206,2,0.009708737864077669,0.02563580874872838,-0.015927070884650712,-0.6212821698258592,True
2021-11-13,2022-01-12,205,2,0.00975609756097561,0.02563580874872838,-0.01587971118775277,-0.6194347657762291,True
2022-11-14,2023-01-13,31,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-17,2023-01-16,32,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-18,2023-01-17,37,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-19,2023-01-18,42,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-20,2023-01-19,47,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-21,2023-01-20,52,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-24,2023-01-23,57,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-25,2023-01-24,62,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-26,2023-01-25,67,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-27,2023-01-26,72,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-11-28,2023-01-27,77,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-01,2023-01-30,82,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-02,2023-01-31,87,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-03,2023-02-01,92,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-04,2023-02-02,97,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-05,2023-02-03,102,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-08,2023-02-06,107,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-09,2023-02-07,112,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-10,2023-02-08,117,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-11,2023-02-09,122,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-12,2023-02-10,127,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-15,2023-02-13,132,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-16,2023-02-14,137,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-17,2023-02-15,142,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-18,2023-02-16,147,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-19,2023-02-17,152,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-22,2023-02-20,153,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-23,2023-02-21,158,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-24,2023-02-22,163,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-25,2023-02-23,168,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-26,2023-02-24,173,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2022-12-29,2023-02-27,178,1,0.0056179775280898875,0.02563580874872838,-0.020017831220638493,-0.7808542892812556,True
2022-12-30,2023-02-28,183,1,0.00546448087431694,0.02563580874872838,-0.020171327874411442,-0.7868418770058114,True
2022-12-31,2023-03-01,188,1,0.005319148936170213,0.02563580874872838,-0.020316659812558167,-0.7925109760216142,True
2023-01-01,2023-03-02,193,1,0.0051813471502590676,0.02563580874872838,-0.020454461598469312,-0.7978863393371165,True
2023-01-02,2023-03-03,198,1,0.005050505050505051,0.02563580874872838,-0.02058530369822333,-0.8029902196568862,True
2023-01-05,2023-03-06,202,1,0.0049504950495049506,0.02563580874872838,-0.02068531369922343,-0.8068914034260568,True
2023-01-06,2023-03-07,205,1,0.004878048780487805,0.02563580874872838,-0.020757759968240575,-0.8097173828881146,True
2023-01-07,2023-03-08,205,1,0.004878048780487805,0.02563580874872838,-0.020757759968240575,-0.8097173828881146,True
2023-01-08,2023-03-09,210,1,0.004761904761904762,0.02563580874872838,-0.02087390398682362,-0.8142479213907785,True
2023-01-09,2023-03-10,215,1,0.004651162790697674,0.02563580874872838,-0.020984645958030707,-0.8185677371723883,True
2023-01-12,2023-03-13,206,2,0.009708737864077669,0.02563580874872838,-0.015927070884650712,-0.6212821698258592,True
2023-01-13,2023-03-14,206,2,0.009708737864077669,0.02563580874872838,-0.015927070884650712,-0.6212821698258592,True
2023-01-14,2023-03-15,206,3,0.014563106796116505,0.02563580874872838,-0.011072701952611876,-0.4319232547387887,False
2023-01-15,2023-03-16,211,3,0.014218009478672985,0.02563580874872838,-0.011417799270055396,-0.4453847889866847,False
2023-01-16,2023-03-17,216,3,0.013888888888888888,0.02563580874872838,-0.011746919859839493,-0.4582231040564374,False
2023-01-19,2023-03-20,210,3,0.014285714285714285,0.02563580874872838,-0.011350094463014096,-0.4427437641723356,False
2023-01-20,2023-03-21,209,4,0.019138755980861243,0.02563580874872838,-0.006497052767867138,-0.25343662185767446,False
2023-01-21,2023-03-22,209,5,0.023923444976076555,0.02563580874872838,-0.001712363772651826,-0.06679577732209306,False
2023-01-22,2023-03-23,214,5,0.02336448598130841,0.02563580874872838,-0.0022713227674199706,-0.08859961430054886,False
2023-01-23,2023-03-24,218,5,0.022935779816513763,0.02563580874872838,-0.002700028932214618,-0.10532255715741944,False
2023-01-26,2023-03-27,207,5,0.024154589371980676,0.02563580874872838,-0.0014812193767477048,-0.05777931140249976,False
2023-01-27,2023-03-28,207,5,0.024154589371980676,0.02563580874872838,-0.0014812193767477048,-0.05777931140249976,False
2023-01-28,2023-03-29,207,5,0.024154589371980676,0.02563580874872838,-0.0014812193767477048,-0.05777931140249976,False
2023-01-29,2023-03-30,212,5,0.02358490566037736,0.02563580874872838,-0.0020509030883510207,-0.08000149745432752,False
2023-01-30,2023-03-31,217,5,0.02304147465437788,0.02563580874872838,-0.0025943340943505,-0.10119961963279926,False
2023-02-02,2023-04-03,207,5,0.024154589371980676,0.02563580874872838,-0.0014812193767477048,-0.05777931140249976,False
2023-02-03,2023-04-04,207,6,0.028985507246376812,0.02563580874872838,0.003349698497648431,0.13066482631700033,False
2023-02-04,2023-04-05,207,6,0.028985507246376812,0.02563580874872838,0.003349698497648431,0.13066482631700033,False
2023-02-05,2023-04-06,212,7,0.0330188679245283,0.02563580874872838,0.007383059175799921,0.2879979035639414,False
2023-02-09,2023-04-10,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-10,2023-04-11,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-11,2023-04-12,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-12,2023-04-13,206,7,0.03398058252427184,0.02563580874872838,0.008344773775543463,0.325512405609493,False
2023-02-13,2023-04-14,211,7,0.03317535545023697,0.02563580874872838,0.0075395467015085885,0.2941021590310692,False
2023-02-16,2023-04-17,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-17,2023-04-18,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-18,2023-04-19,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-02-19,2023-04-20,205,7,0.03414634146341464,0.02563580874872838,0.008510532714686256,0.33197831978319803,False
2023-02-20,2023-04-21,210,7,0.03333333333333333,0.02563580874872838,0.007697524584604952,0.30026455026455035,False
2023-02-23,2023-04-24,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-02-24,2023-04-25,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-02-25,2023-04-26,204,8,0.0392156862745098,0.02563580874872838,0.013579877525781422,0.5297230003112356,True
2023-02-26,2023-04-27,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-02-27,2023-04-28,214,8,0.037383177570093455,0.02563580874872838,0.011747368821365074,0.4582406171191218,False
2023-03-02,2023-05-01,203,7,0.034482758620689655,0.02563580874872838,0.008846949871961274,0.3451012588943624,False
2023-03-03,2023-05-02,203,7,0.034482758620689655,0.02563580874872838,0.008846949871961274,0.3451012588943624,False
2023-03-04,2023-05-03,203,7,0.034482758620689655,0.02563580874872838,0.008846949871961274,0.3451012588943624,False
2023-03-05,2023-05-04,208,7,0.03365384615384615,0.02563580874872838,0.008018037405117771,0.312767094017094,False
2023-03-06,2023-05-05,213,8,0.03755868544600939,0.02563580874872838,0.01192287669728101,0.4650868171994934,False
2023-03-09,2023-05-08,204,8,0.0392156862745098,0.02563580874872838,0.013579877525781422,0.5297230003112356,True
2023-03-10,2023-05-09,204,8,0.0392156862745098,0.02563580874872838,0.013579877525781422,0.5297230003112356,True
2023-03-11,2023-05-10,204,8,0.0392156862745098,0.02563580874872838,0.013579877525781422,0.5297230003112356,True
2023-03-12,2023-05-11,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-03-13,2023-05-12,213,8,0.03755868544600939,0.02563580874872838,0.01192287669728101,0.4650868171994934,False
2023-03-16,2023-05-15,203,6,0.029556650246305417,0.02563580874872838,0.003920841497577036,0.15294393619516775,False
2023-03-17,2023-05-16,203,6,0.029556650246305417,0.02563580874872838,0.003920841497577036,0.15294393619516775,False
2023-03-18,2023-05-17,203,6,0.029556650246305417,0.02563580874872838,0.003920841497577036,0.15294393619516775,False
2023-03-19,2023-05-18,208,6,0.028846153846153848,0.02563580874872838,0.003210345097425467,0.12522893772893787,False
2023-03-20,2023-05-19,213,6,0.028169014084507043,0.02563580874872838,0.002533205335778662,0.09881511289962004,False
2023-03-23,2023-05-22,204,5,0.024509803921568627,0.02563580874872838,-0.0011260048271597538,-0.0439231248054777,False
2023-03-24,2023-05-23,204,5,0.024509803921568627,0.02563580874872838,-0.0011260048271597538,-0.0439231248054777,False
2023-03-25,2023-05-24,205,5,0.024390243902439025,0.02563580874872838,-0.0012455648462893557,-0.048586914440572886,False
2023-03-26,2023-05-25,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-03-27,2023-05-26,215,6,0.027906976744186046,0.02563580874872838,0.0022711679954576652,0.08859357696567004,False
2023-03-30,2023-05-29,202,6,0.0297029702970297,0.02563580874872838,0.004067161548301321,0.15865157944365868,False
2023-03-31,2023-05-30,202,6,0.0297029702970297,0.02563580874872838,0.004067161548301321,0.15865157944365868,False
2023-04-01,2023-05-31,202,7,0.034653465346534656,0.02563580874872838,0.009017656597806276,0.35176017601760196,False
2023-04-02,2023-06-01,207,7,0.033816425120772944,0.02563580874872838,0.008180616372044563,0.31910896403650024,False
2023-04-03,2023-06-02,212,7,0.0330188679245283,0.02563580874872838,0.007383059175799921,0.2879979035639414,False
2023-04-06,2023-06-05,202,6,0.0297029702970297,0.02563580874872838,0.004067161548301321,0.15865157944365868,False
2023-04-07,2023-06-06,202,5,0.024752475247524754,0.02563580874872838,-0.0008833335012036272,-0.03445701713028435,False
2023-04-08,2023-06-07,207,5,0.024154589371980676,0.02563580874872838,-0.0014812193767477048,-0.05777931140249976,False
2023-04-09,2023-06-08,212,6,0.02830188679245283,0.02563580874872838,0.00266607804372445,0.10399820305480692,False
2023-04-10,2023-06-09,217,6,0.027649769585253458,0.02563580874872838,0.002013960836525077,0.07856045644064091,False
2023-04-13,2023-06-12,208,6,0.028846153846153848,0.02563580874872838,0.003210345097425467,0.12522893772893787,False
2023-04-14,2023-06-13,208,7,0.03365384615384615,0.02563580874872838,0.008018037405117771,0.312767094017094,False
2023-04-15,2023-06-14,208,7,0.03365384615384615,0.02563580874872838,0.008018037405117771,0.312767094017094,False
2023-04-16,2023-06-15,213,7,0.03286384976525822,0.02563580874872838,0.0072280410165298375,0.2819509650495568,False
2023-04-17,2023-06-16,218,7,0.03211009174311927,0.02563580874872838,0.006474282994390887,0.2525484199796128,False
2023-04-20,2023-06-19,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-21,2023-06-20,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-22,2023-06-21,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-23,2023-06-22,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-04-24,2023-06-23,214,8,0.037383177570093455,0.02563580874872838,0.011747368821365074,0.4582406171191218,False
2023-04-27,2023-06-26,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-28,2023-06-27,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-29,2023-06-28,204,7,0.03431372549019608,0.02563580874872838,0.0086779167414677,0.33850762527233136,False
2023-04-30,2023-06-29,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-05-01,2023-06-30,214,7,0.03271028037383177,0.02563580874872838,0.0070744716251033915,0.27596053997923153,False
2023-05-04,2023-07-03,205,7,0.03414634146341464,0.02563580874872838,0.008510532714686256,0.33197831978319803,False
2023-05-05,2023-07-04,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-05-06,2023-07-05,201,6,0.029850746268656716,0.02563580874872838,0.004214937519928335,0.16441601516228388,False
2023-05-07,2023-07-06,206,7,0.03398058252427184,0.02563580874872838,0.008344773775543463,0.325512405609493,False
2023-05-08,2023-07-07,211,7,0.03317535545023697,0.02563580874872838,0.0075395467015085885,0.2941021590310692,False
2023-05-11,2023-07-10,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-05-12,2023-07-11,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-05-13,2023-07-12,202,7,0.034653465346534656,0.02563580874872838,0.009017656597806276,0.35176017601760196,False
2023-05-14,2023-07-13,207,7,0.033816425120772944,0.02563580874872838,0.008180616372044563,0.31910896403650024,False
2023-05-15,2023-07-14,212,7,0.0330188679245283,0.02563580874872838,0.007383059175799921,0.2879979035639414,False
2023-05-18,2023-07-17,202,7,0.034653465346534656,0.02563580874872838,0.009017656597806276,0.35176017601760196,False
2023-05-19,2023-07-18,202,8,0.039603960396039604,0.02563580874872838,0.013968151647311224,0.544868772591545,True
2023-05-20,2023-07-19,202,8,0.039603960396039604,0.02563580874872838,0.013968151647311224,0.544868772591545,True
2023-05-21,2023-07-20,207,8,0.03864734299516908,0.02563580874872838,0.0130115342464407,0.5075531017560003,True
2023-05-22,2023-07-21,212,8,0.03773584905660377,0.02563580874872838,0.012100040307875391,0.4719976040730758,False
2023-05-25,2023-07-24,202,8,0.039603960396039604,0.02563580874872838,0.013968151647311224,0.544868772591545,True
2023-05-26,2023-07-25,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-05-27,2023-07-26,201,7,0.03482587064676617,0.02563580874872838,0.00919006189803779,0.3584853510226646,False
2023-05-28,2023-07-27,206,7,0.03398058252427184,0.02563580874872838,0.008344773775543463,0.325512405609493,False
2023-05-29,2023-07-28,211,7,0.03317535545023697,0.02563580874872838,0.0075395467015085885,0.2941021590310692,False
2023-06-01,2023-07-31,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-02,2023-08-01,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-03,2023-08-02,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-04,2023-08-03,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-06-05,2023-08-04,215,7,0.03255813953488372,0.02563580874872838,0.00692233078615534,0.2700258397932817,False
2023-06-08,2023-08-07,205,7,0.03414634146341464,0.02563580874872838,0.008510532714686256,0.33197831978319803,False
2023-06-09,2023-08-08,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-10,2023-08-09,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-11,2023-08-10,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-06-12,2023-08-11,215,6,0.027906976744186046,0.02563580874872838,0.0022711679954576652,0.08859357696567004,False
2023-06-15,2023-08-14,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-16,2023-08-15,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-17,2023-08-16,205,6,0.02926829268292683,0.02563580874872838,0.00363248393419845,0.14169570267131257,False
2023-06-18,2023-08-17,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-06-19,2023-08-18,215,6,0.027906976744186046,0.02563580874872838,0.0022711679954576652,0.08859357696567004,False
2023-06-22,2023-08-21,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-06-23,2023-08-22,210,6,0.02857142857142857,0.02563580874872838,0.0029356198227001896,0.11451247165532884,False
2023-06-24,2023-08-23,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-06-25,2023-08-24,214,8,0.037383177570093455,0.02563580874872838,0.011747368821365074,0.4582406171191218,False
2023-06-26,2023-08-25,219,8,0.0365296803652968,0.02563580874872838,0.01089387161656842,0.42494745234471265,False
2023-06-29,2023-08-28,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-06-30,2023-08-29,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-07-01,2023-08-30,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-07-02,2023-08-31,214,8,0.037383177570093455,0.02563580874872838,0.011747368821365074,0.4582406171191218,False
2023-07-03,2023-09-01,219,8,0.0365296803652968,0.02563580874872838,0.01089387161656842,0.42494745234471265,False
2023-07-06,2023-09-04,209,8,0.03827751196172249,0.02563580874872838,0.012641703212994106,0.4931267562846511,False
2023-07-07,2023-09-05,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-07-08,2023-09-06,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-07-09,2023-09-07,214,7,0.03271028037383177,0.02563580874872838,0.0070744716251033915,0.27596053997923153,False
2023-07-10,2023-09-08,219,7,0.0319634703196347,0.02563580874872838,0.0063276615709063205,0.24682902080162356,False
2023-07-13,2023-09-11,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-07-14,2023-09-12,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-07-15,2023-09-13,209,7,0.03349282296650718,0.02563580874872838,0.007857014217778797,0.30648591174906975,False
2023-07-16,2023-09-14,214,7,0.03271028037383177,0.02563580874872838,0.0070744716251033915,0.27596053997923153,False
2023-07-17,2023-09-15,219,7,0.0319634703196347,0.02563580874872838,0.0063276615709063205,0.24682902080162356,False
2023-07-20,2023-09-18,209,6,0.028708133971291867,0.02563580874872838,0.0030723252225634858,0.11984506721348837,False
2023-07-21,2023-09-19,209,6,0.028708133971291867,0.02563580874872838,0.0030723252225634858,0.11984506721348837,False
2023-07-22,2023-09-20,209,6,0.028708133971291867,0.02563580874872838,0.0030723252225634858,0.11984506721348837,False
2023-07-23,2023-09-21,214,6,0.028037383177570093,0.02563580874872838,0.002401574428841712,0.0936804628393414,False
2023-07-24,2023-09-22,219,6,0.0273972602739726,0.02563580874872838,0.0017614515252442203,0.06871058925853447,False
2023-07-27,2023-09-25,210,5,0.023809523809523808,0.02563580874872838,-0.0018262849392045727,-0.07123960695389266,False
2023-07-28,2023-09-26,210,5,0.023809523809523808,0.02563580874872838,-0.0018262849392045727,-0.07123960695389266,False
2023-07-29,2023-09-27,210,5,0.023809523809523808,0.02563580874872838,-0.0018262849392045727,-0.07123960695389266,False
2023-07-30,2023-09-28,215,5,0.023255813953488372,0.02563580874872838,-0.002379994795240009,-0.09283868586194163,False
2023-07-31,2023-09-29,220,5,0.022727272727272728,0.02563580874872838,-0.002908536021455653,-0.11345598845598838,False
2023-08-03,2023-10-02,210,5,0.023809523809523808,0.02563580874872838,-0.0018262849392045727,-0.07123960695389266,False
2023-08-04,2023-10-03,209,5,0.023923444976076555,0.02563580874872838,-0.001712363772651826,-0.06679577732209306,False
2023-08-05,2023-10-04,209,4,0.019138755980861243,0.02563580874872838,-0.006497052767867138,-0.25343662185767446,False
2023-08-06,2023-10-05,214,4,0.018691588785046728,0.02563580874872838,-0.006944219963681653,-0.2708796914404391,False
2023-08-07,2023-10-06,219,4,0.0182648401826484,0.02563580874872838,-0.00737096856607998,-0.2875262738276437,False
2023-08-10,2023-10-09,209,4,0.019138755980861243,0.02563580874872838,-0.006497052767867138,-0.25343662185767446,False
2023-08-11,2023-10-10,209,4,0.019138755980861243,0.02563580874872838,-0.006497052767867138,-0.25343662185767446,False
2023-08-12,2023-10-11,209,4,0.019138755980861243,0.02563580874872838,-0.006497052767867138,-0.25343662185767446,False
2023-08-13,2023-10-12,214,4,0.018691588785046728,0.02563580874872838,-0.006944219963681653,-0.2708796914404391,False
2023-08-14,2023-10-13,219,4,0.0182648401826484,0.02563580874872838,-0.00737096856607998,-0.2875262738276437,False
2023-08-17,2023-10-16,209,3,0.014354066985645933,0.02563580874872838,-0.011281741763082448,-0.44007746639325585,False
2023-08-18,2023-10-17,209,3,0.014354066985645933,0.02563580874872838,-0.011281741763082448,-0.44007746639325585,False
2023-08-19,2023-10-18,209,3,0.014354066985645933,0.02563580874872838,-0.011281741763082448,-0.44007746639325585,False
2023-08-20,2023-10-19,214,3,0.014018691588785047,0.02563580874872838,-0.011617117159943334,-0.4531597685803293,False
2023-08-21,2023-10-20,219,3,0.0136986301369863,0.02563580874872838,-0.01193717861174208,-0.46564470537073277,False
2023-08-24,2023-10-23,210,1,0.004761904761904762,0.02563580874872838,-0.02087390398682362,-0.8142479213907785,True
2023-08-25,2023-10-24,210,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-08-26,2023-10-25,210,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-08-27,2023-10-26,215,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-08-28,2023-10-27,220,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-08-31,2023-10-30,210,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-01,2023-10-31,210,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-02,2023-11-01,210,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-03,2023-11-02,215,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-04,2023-11-03,220,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-07,2023-11-06,214,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-08,2023-11-07,214,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-09,2023-11-08,214,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-10,2023-11-09,219,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-11,2023-11-10,224,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-14,2023-11-13,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-15,2023-11-14,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-16,2023-11-15,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-17,2023-11-16,218,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-18,2023-11-17,223,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-21,2023-11-20,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-22,2023-11-21,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-23,2023-11-22,213,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-24,2023-11-23,214,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-25,2023-11-24,219,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-28,2023-11-27,209,0,0.0,0.02563580874872838,-0.02563580874872838,-1.0,True
2023-09-29,2023-11-28,209,1,0.004784688995215311,0.02563580874872838,-0.02085111975351307,-0.8133591554644186,True
2023-09-30,2023-11-29,209,2,0.009569377990430622,0.02563580874872838,-0.016066430758297758,-0.6267183109288371,True
2023-10-01,2023-11-30,214,2,0.009345794392523364,0.02563580874872838,-0.016290014356205015,-0.6354398457202195,True
2023-10-02,2023-12-01,219,2,0.0091324200913242,0.02563580874872838,-0.01650338865740418,-0.6437631369138218,True
